"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)","HS","ST","Gender-Neutral","9482"
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","94373"
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","17296"
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","36592"
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","15601"
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","6702"
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","79951"
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","14610"
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","29541"
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","12505"
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","5671"
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","86765"
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","14421"
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","32653"
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","13847"
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","6123"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","74395"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","3696"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","13564"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","25462"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","12454"
"North-Eastern Hill University, Shillong","Information Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","5296"
"Central University of Jammu","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","69094"
"Central University of Jammu","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","11580"
"Central University of Jammu","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","24411"
"Central University of Jammu","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","12049"
"Central University of Jammu","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","6353"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","73171"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","3483"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","12181"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","26252"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","12554"
"Central University of Jammu","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","6767"
"Central University of Jammu","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","78192"
"Central University of Jammu","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","4198"
