"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","15292"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","12196"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","15647"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","26498"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","731965"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","35143"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","26639"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","29819"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","32592"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","52260"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","64199"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","913210"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","61642"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","63651"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","71676"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","46455"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","59412"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","54862"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","76675"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","55817"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","174097"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","65595"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","84247"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","71973"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","72742"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","96607"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","51408"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","53642"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","61054"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","87189"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","97100"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","93294"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","100775"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","116339"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","221347"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","80830"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","96244"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","82733"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","120871"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","91199"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","113105"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","55727"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","60363"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","202588"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","69359"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","71986"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","72074"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","89191"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","72250"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","99290"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","198163"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","69115"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","83699"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","75861"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","69511"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","215489"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","73757"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","91114"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","77335"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","109681"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","81398"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","93541"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","183536"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","27022"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","26024"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","27177"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","83161"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","106526"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","38785"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","46888"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","44296"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","49985"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","57604"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","50531"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","56522"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","68058"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","157515"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","23814"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","26924"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","36552"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","29983"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","39395"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","36846"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","39978"
